metric_group,end_use,variant_id,units,value,source_field_id,source_label,excel_row
primary_energy,clothes_washing,r_52_walls,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,r_52_walls,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,r_52_walls,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,r_52_walls,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,r_52_walls,kWh,1314,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,r_52_walls,kWh,1314,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,r_52_walls,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,r_52_walls,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,r_52_walls,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,r_52_walls,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,r_52_walls,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,r_52_walls,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,r_52_walls,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,r_52_walls,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,r_52_walls,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,r_52_walls,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,r_52_walls,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,r_52_walls,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,r_52_walls,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,r_52_walls,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,r_52_walls,kWh,1071.99563765,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,r_52_walls,kWh,1071.99563765,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,r_52_walls,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,r_52_walls,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,r_52_walls,kWh,21345.9946895,primary_energy_renewable.heating,Heating,520
per,cooling,r_52_walls,kWh,1035.40847154,primary_energy_renewable.cooling,Cooling,521
per,dhw,r_52_walls,kWh,2444.98372737,primary_energy_renewable.dhw,DHW,522
per,dishwashing,r_52_walls,kWh,397.0065,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,r_52_walls,kWh,520.15041,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,r_52_walls,kWh,14.852295,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,r_52_walls,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,r_52_walls,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,r_52_walls,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,r_52_walls,kWh,72.6,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,r_52_walls,kWh,0,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,r_52_walls,kWh,1057.45255209,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,r_52_walls,kWh,56.872386797,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,r_52_walls,kWh,3054.54975882,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,r_52_walls,kWh,714.663758431,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,r_52_walls,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,r_52_walls,tonsCO2e,3.32137400493,co2e.heating,Heating,502
co2e,cooling,r_52_walls,tonsCO2e,0.22077559259,co2e.cooling,Cooling,503
co2e,dhw,r_52_walls,tonsCO2e,0.586499762541,co2e.dhw,DHW,504
co2e,dishwashing,r_52_walls,tonsCO2e,0.0952334428122,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,r_52_walls,tonsCO2e,0.12477305617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,r_52_walls,tonsCO2e,0.00356275070185,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,r_52_walls,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,r_52_walls,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,r_52_walls,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,r_52_walls,tonsCO2e,0.01741520088,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,r_52_walls,tonsCO2e,0,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,r_52_walls,tonsCO2e,0.253660449251,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,r_52_walls,tonsCO2e,0.013642479898,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,r_52_walls,tonsCO2e,0.732721730687,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,r_52_walls,tonsCO2e,0.342865369552,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,r_52_walls,tonsCO2e,5,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,r_52_walls,kWh,35963.3176256,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,r_52_walls,kWh,25875.0000001,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,r_80_roof,kWh,11085.8129132,site_energy.heating,Heating,423
site_energy,cooling,r_80_roof,kWh,752.828124722,site_energy.cooling,Cooling,424
site_energy,dhw,r_80_roof,kWh,2033.58195833,site_energy.dhw,DHW,425
site_energy,dishwashing,r_80_roof,kWh,330.83875,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,r_80_roof,kWh,433.458675,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,r_80_roof,kWh,12.3769125,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,r_80_roof,kWh,730,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,r_80_roof,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,r_80_roof,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,r_80_roof,kWh,60.5,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,r_80_roof,kWh,0,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,r_80_roof,kWh,881.210460071,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,r_80_roof,kWh,47.3936556642,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,r_80_roof,kWh,2545.45813235,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,r_80_roof,kWh,595.553132026,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,r_80_roof,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,r_80_roof,kWh,19954.4632437,primary_energy.heating,Heating,441
phius_net_source_energy,heating,r_80_roof,kWh,19954.4632437,primary_energy.heating,Heating,441
primary_energy,cooling,r_80_roof,kWh,1355.0906245,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,r_80_roof,kWh,1355.0906245,primary_energy.cooling,Cooling,442
primary_energy,dhw,r_80_roof,kWh,3660.44752499,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,r_80_roof,kWh,3660.44752499,primary_energy.dhw,DHW,443
primary_energy,dishwashing,r_80_roof,kWh,595.50975,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,r_80_roof,kWh,595.50975,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,r_80_roof,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,r_80_roof,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,r_80_roof,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,r_80_roof,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,r_80_roof,kWh,1314,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,r_80_roof,kWh,1314,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,r_80_roof,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,r_80_roof,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,r_80_roof,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,r_80_roof,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,r_80_roof,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,r_80_roof,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,r_80_roof,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,r_80_roof,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,r_80_roof,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,r_80_roof,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,r_80_roof,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,r_80_roof,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,r_80_roof,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,r_80_roof,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,r_80_roof,kWh,1071.99563765,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,r_80_roof,kWh,1071.99563765,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,r_80_roof,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,r_80_roof,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,r_80_roof,kWh,20508.7538894,primary_energy_renewable.heating,Heating,520
per,cooling,r_80_roof,kWh,1016.31796837,primary_energy_renewable.cooling,Cooling,521
per,dhw,r_80_roof,kWh,2440.29834999,primary_energy_renewable.dhw,DHW,522
per,dishwashing,r_80_roof,kWh,397.0065,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,r_80_roof,kWh,520.15041,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,r_80_roof,kWh,14.852295,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,r_80_roof,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,r_80_roof,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,r_80_roof,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,r_80_roof,kWh,72.6,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,r_80_roof,kWh,0,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,r_80_roof,kWh,1057.45255209,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,r_80_roof,kWh,56.872386797,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,r_80_roof,kWh,3054.54975882,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,r_80_roof,kWh,714.663758431,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,r_80_roof,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,r_80_roof,tonsCO2e,3.19110179836,co2e.heating,Heating,502
co2e,cooling,r_80_roof,tonsCO2e,0.216705008597,co2e.cooling,Cooling,503
co2e,dhw,r_80_roof,tonsCO2e,0.585375839838,co2e.dhw,DHW,504
co2e,dishwashing,r_80_roof,tonsCO2e,0.0952334428122,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,r_80_roof,tonsCO2e,0.12477305617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,r_80_roof,tonsCO2e,0.00356275070185,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,r_80_roof,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,r_80_roof,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,r_80_roof,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,r_80_roof,tonsCO2e,0.01741520088,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,r_80_roof,tonsCO2e,0,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,r_80_roof,tonsCO2e,0.253660449251,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,r_80_roof,tonsCO2e,0.013642479898,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,r_80_roof,tonsCO2e,0.732721730687,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,r_80_roof,tonsCO2e,0.342865369552,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,r_80_roof,tonsCO2e,5,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,r_80_roof,kWh,35116.2228849,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,r_80_roof,kWh,25875.0000001,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,phius_core_2024,kWh,6450.67704384,site_energy.heating,Heating,423
site_energy,cooling,phius_core_2024,kWh,758.855034191,site_energy.cooling,Cooling,424
site_energy,dhw,phius_core_2024,kWh,2053.22863238,site_energy.dhw,DHW,425
site_energy,dishwashing,phius_core_2024,kWh,330.83875,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,phius_core_2024,kWh,433.458675,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,phius_core_2024,kWh,12.3769125,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,phius_core_2024,kWh,730,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,phius_core_2024,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,phius_core_2024,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,phius_core_2024,kWh,60.5,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,phius_core_2024,kWh,0,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,phius_core_2024,kWh,881.210460071,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,phius_core_2024,kWh,47.3936556642,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,phius_core_2024,kWh,2545.45813235,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,phius_core_2024,kWh,183.530382234,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,phius_core_2024,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,phius_core_2024,kWh,11611.2186789,primary_energy.heating,Heating,441
phius_net_source_energy,heating,phius_core_2024,kWh,11611.2186789,primary_energy.heating,Heating,441
primary_energy,cooling,phius_core_2024,kWh,1365.93906154,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,phius_core_2024,kWh,1365.93906154,primary_energy.cooling,Cooling,442
primary_energy,dhw,phius_core_2024,kWh,3695.81153829,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,phius_core_2024,kWh,3695.81153829,primary_energy.dhw,DHW,443
primary_energy,dishwashing,phius_core_2024,kWh,595.50975,primary_energy.dishwashing,Dishwashing,444
phius_net_source_energy,dishwashing,phius_core_2024,kWh,595.50975,primary_energy.dishwashing,Dishwashing,444
primary_energy,clothes_washing,phius_core_2024,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
phius_net_source_energy,clothes_washing,phius_core_2024,kWh,780.225615,primary_energy.clothes_washing,Clothes Washing,445
primary_energy,clothes_drying,phius_core_2024,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
phius_net_source_energy,clothes_drying,phius_core_2024,kWh,22.2784425,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,phius_core_2024,kWh,1314,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,phius_core_2024,kWh,1314,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,phius_core_2024,kWh,0,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,phius_core_2024,kWh,0,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,phius_core_2024,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,phius_core_2024,kWh,0,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,phius_core_2024,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,phius_core_2024,kWh,108.9,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,phius_core_2024,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,phius_core_2024,kWh,0,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,phius_core_2024,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,phius_core_2024,kWh,1586.17882813,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,phius_core_2024,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,phius_core_2024,kWh,85.3085801955,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,phius_core_2024,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,phius_core_2024,kWh,4581.82463824,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,phius_core_2024,kWh,330.354688022,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,phius_core_2024,kWh,330.354688022,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,phius_core_2024,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,phius_core_2024,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,phius_core_2024,kWh,11933.7525311,primary_energy_renewable.heating,Heating,520
per,cooling,phius_core_2024,kWh,1024.45429616,primary_energy_renewable.cooling,Cooling,521
per,dhw,phius_core_2024,kWh,2463.87435886,primary_energy_renewable.dhw,DHW,522
per,dishwashing,phius_core_2024,kWh,397.0065,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,phius_core_2024,kWh,520.15041,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,phius_core_2024,kWh,14.852295,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,phius_core_2024,kWh,876,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,phius_core_2024,kWh,0,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,phius_core_2024,kWh,0,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,phius_core_2024,kWh,72.6,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,phius_core_2024,kWh,0,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,phius_core_2024,kWh,1057.45255209,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,phius_core_2024,kWh,56.872386797,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,phius_core_2024,kWh,3054.54975882,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,phius_core_2024,kWh,220.236458681,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,phius_core_2024,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,phius_core_2024,tonsCO2e,1.85685680216,co2e.heating,Heating,502
co2e,cooling,phius_core_2024,tonsCO2e,0.218439881971,co2e.cooling,Cooling,503
co2e,dhw,phius_core_2024,tonsCO2e,0.591031224554,co2e.dhw,DHW,504
co2e,dishwashing,phius_core_2024,tonsCO2e,0.0952334428122,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,phius_core_2024,tonsCO2e,0.12477305617,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,phius_core_2024,tonsCO2e,0.00356275070185,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,phius_core_2024,tonsCO2e,0.2101338288,co2e.refrigerator,Refrigerator,508
co2e,cooking,phius_core_2024,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,phius_core_2024,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,phius_core_2024,tonsCO2e,0.01741520088,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,phius_core_2024,tonsCO2e,0,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,phius_core_2024,tonsCO2e,0.253660449251,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,phius_core_2024,tonsCO2e,0.013642479898,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,phius_core_2024,tonsCO2e,0.732721730687,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,phius_core_2024,tonsCO2e,0.105660114849,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,phius_core_2024,tonsCO2e,5,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,phius_core_2024,kWh,26077.5498208,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,phius_core_2024,kWh,25875.0000001,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
